code,taxon,tvk
4,Cliostomum subtenerum,NHMSYS0020987612
2,Hypotrachyna revoluta s. str.,NHMSYS0020987692
2,Lecania erysibe s. str.,NHMSYS0020987696
3,Lecidea fuscoatra s. str.,NHMSYS0020987752
5,Polyblastia inumbrata agg.,NHMSYS0020987994
5,Verrucaria rosula,NHMSYS0020988150
2,Acarospora moenium,NHMSYS0020989682
4,Agonimia flabelliformis,NHMSYS0020989690
2,Amandinea coniops,NHMSYS0020989708
2,Amandinea pelidna,NHMSYS0020989709
3,Arthonia caerulescens,NHMSYS0020989720
3,Arthonia pannariae,NHMSYS0020989734
5,Arthothelium spectabile,NHMSYS0020989751
1,Aspicilia contorta subsp. hoffmanniana,NHMSYS0020989755
4,Atla alpina,NHMSYS0020989767
4,Atla wheldonii,NHMSYS0020989768
4,Biatora ocelliformis,NHMSYS0020989796
4,Biatora veteranorum,NHMSYS0020989803
3,Caeruleum heppii,NHMSYS0020989854
4,Caloplaca alstrupii,NHMSYS0020989878
2,Caloplaca arnoldii subsp. oblitterata,NHMSYS0020989880
3,Caloplaca asserigena,NHMSYS0020989881
4,Caloplaca calcitrapa,NHMSYS0020989884
4,Caloplaca coralliza,NHMSYS0020989889
3,Caloplaca coralliza,NHMSYS0020989889
5,Caloplaca diffusa,NHMSYS0020989891
2,Caloplaca limonia,NHMSYS0020989894
2,Caloplaca maritima,NHMSYS0020989895
3,Caloplaca marmorata,NHMSYS0020989896
5,Caloplaca monacensis,NHMSYS0020989897
5,Caloplaca neotaurica,NHMSYS0020989899
5,Caloplaca turkuensis,NHMSYS0020989904
3,Candelaria pacifica,NHMSYS0020989907
4,Lecanora sinuosa,NHMSYS0020989924
4,Lecidea globulispora,NHMSYS0020990033
2,Cetrariella commixta,NHMSYS0020990055
4,Cladonia conista,NHMSYS0020990074
3,Cladoniicola staurospora,NHMSYS0020990098
3,Cladophialophora normandinae,NHMSYS0020990100
4,Cliostomum coppinsii,NHMSYS0020990103
4,Clypeococcum psoromatis,NHMSYS0020990105
4,Dacampia leptogiicola,NHMSYS0020990159
4,Dacampia rhizocarpicola,NHMSYS0020990160
4,Dactylospora suburceolata,NHMSYS0020990164
2,Dendrographa latebrarum,NHMSYS0020990169
4,Diploschistes actinostoma,NHMSYS0020990175
4,Dirina fallax,NHMSYS0020990178
2,Endococcus apiciicola,NHMSYS0020990187
3,Endococcus verrucisporus,NHMSYS0020990192
4,Enterographa pitardii,NHMSYS0020990195
4,Epicladonia simplex,NHMSYS0020990197
4,Fuscidea oceanica,NHMSYS0020990225
4,Gyalecta hypoleuca,NHMSYS0020990253
3,Henrica melaspora,NHMSYS0020990275
4,Henrica theleodes,NHMSYS0020990276
5,Heteroplacidium fusculum,NHMSYS0020990281
5,Hydropunctaria aractina,NHMSYS0020990285
1,Hydropunctaria maura,NHMSYS0020990286
5,Hydropunctaria oceanica,NHMSYS0020990287
5,Hydropunctaria orae,NHMSYS0020990288
3,Hydropunctaria rheitrophila,NHMSYS0020990289
3,Hydropunctaria scabra,NHMSYS0020990290
4,Lecania granulata,NHMSYS0020990310
4,Lecania poeltii,NHMSYS0020990311
4,Lecanora albellula var. macroconidiata,NHMSYS0020990316
4,Lecanora impudens,NHMSYS0020990366
4,Lecidea herteliana,NHMSYS0020990400
4,Lempholemma chalazanum,NHMSYS0020990488
2,Lepraria caesioalba,NHMSYS0020990493
2,Lepraria rigidula,NHMSYS0020990498
4,Leptogium magnussonii,NHMSYS0020990511
5,Leptorhaphis confertior,NHMSYS0020990518
4,Lichenochora coarctatae,NHMSYS0020990569
3,Lichenochora epifulgens,NHMSYS0020990570
4,Lichenopeltella pannariacearum,NHMSYS0020990574
3,Lichenostigma elongatum,NHMSYS0020990575
4,Llimoniella fuscatae,NHMSYS0020990580
1,Melanelixia glabratula,NHMSYS0020990589
2,Micarea doliiformis,NHMSYS0020990601
3,Minutoexcipula tephromelae,NHMSYS0020990614
3,Miriquidica pycnocarpa f. pycnocarpa,NHMSYS0020990617
5,Myriospora dilatata,NHMSYS0020990627
5,Myriospora myochroa,NHMSYS0020990629
5,Myriospora rhagadiza,NHMSYS0020990630
5,Myriospora scabrida,NHMSYS0020990632
5,Nectria epicallopisma,NHMSYS0020990635
4,Nectriopsis micareae,NHMSYS0020990637
4,Nectriopsis physciicola,NHMSYS0020990638
5,Ochrolechia laevigata,NHMSYS0020990648
5,Ochrolechia mahluensis,NHMSYS0020990649
3,Opegrapha viridipruinosa,NHMSYS0020990670
3,Paralecanographa grumulosa,NHMSYS0020990695
4,Pycnora praestabilis,NHMSYS0020990771
4,Rhizocarpon infernulum f. infernulum,NHMSYS0020990817
4,Rhymbocarpus ericetorum,NHMSYS0020990824
2,Roccellographa circumscripta,NHMSYS0020990830
4,Ropalospora lugubris f. sorediata,NHMSYS0020990833
3,Sclerococcum tephromelarum,NHMSYS0020990851
4,Sparria endlicheri,NHMSYS0020990871
3,Sporodictyon cruentum,NHMSYS0020990881
3,Sporodictyon schaererianum,NHMSYS0020990882
4,Sporodictyon terrestre,NHMSYS0020990883
3,Phaeographis smithii,NHMSYS0020990888
3,Placidium lachneum,NHMSYS0020990925
3,Polycoccum microsticticum,NHMSYS0020990970
3,Porpidia macrocarpa f. nigrocruenta,NHMSYS0020990987
5,Porpidinia tumidula,NHMSYS0020990991
2,Verrucaria macrostoma f. furfuracea,NHMSYS0020991009
5,Verrucaria nodosa,NHMSYS0020991013
3,Verrucaria sandstedei,NHMSYS0020991019
4,Verrucaria sphaerospora,NHMSYS0020991021
4,Verrucaria squamulosa,NHMSYS0020991022
2,Violella fucata,NHMSYS0020991031
4,Vouauxiomyces truncatus,NHMSYS0020991032
1,Vulpicida pinastri,NHMSYS0020991033
4,Xenonectriella lutescens,NHMSYS0020991043
3,Zwackhiomyces physciicola,NHMSYS0020991051
2,Sticta canariensis (combined),NHMSYS0020991107
2,Sticta canariensis (dufourii),NHMSYS0020991108
4,Stigmidium eucline,NHMSYS0020991113
4,Strigula calcarea,NHMSYS0020991114
4,Taeniolella cladinicola,NHMSYS0020991123
4,Thelocarpon olivaceum,NHMSYS0020991135
4,Toninia verrucariae,NHMSYS0020991144
3,Tremella candelariellae,NHMSYS0020991146
3,Tremella ramalinae,NHMSYS0020991148
3,Tylophoron hibernicum,NHMSYS0020991152
3,Vahliella atlantica,NHMSYS0020991178
2,Vahliella leucophaea,NHMSYS0020991179
3,Verrucaria cernaensis,NHMSYS0020991192
3,Verrucaria hydrophila,NHMSYS0020991207
3,Acarospora subfuscescens,NHMSYS0021576493
4,Alyxoria paraxanthodes,NHMSYS0021576503
3,Alyxoria xerica,NHMSYS0021576508
3,Bacidina indigens,NHMSYS0021576513
3,Bacidina modesta,NHMSYS0021576518
2,Bryostigma lapidicola,NHMSYS0021576548
4,Cladonia grayi s. lat.,NHMSYS0021576563
2,Coniocarpon cuspidans,NHMSYS0021576568
4,Crittendenia coppinsii,NHMSYS0021576623
4,Crittendenia lichenicola,NHMSYS0021576628
1,Diarthonis spadicea,NHMSYS0021576638
3,Fuscopannaria nebulosa,NHMSYS0021576653
3,Lambiella mullensis,NHMSYS0021576718
3,Lepra borealis,NHMSYS0021576728
4,Lichenotubeufia heterodermiae,NHMSYS0021576738
3,Lithocalla ecorticata,NHMSYS0021576743
2,Mycobilimbia sphaeroides,NHMSYS0021576748
1,Naevia punctiformis,NHMSYS0021576753
4,Neoechinodiscus lesdainii,NHMSYS0021576758
4,Neopetractis nodispora,NHMSYS0021576763
4,Opegrapha opaca,NHMSYS0021576768
4,Orcularia insperata,NHMSYS0021576773
1,Pseudocyphellaria citrina,NHMSYS0021576833
3,Ramonia melathelia,NHMSYS0021576848
4,Reichlingia dendritica,NHMSYS0021576853
4,Sarcogyne cyclocarpa,NHMSYS0021576858
3,Schismatomma ricasolii,NHMSYS0021576863
3,Spirographa triangularis,NHMSYS0021576873
3,Toensbergia geminipara,NHMSYS0021576878
2,Toniniopsis bagliettoana,NHMSYS0021576883
4,Toniniopsis separabilis,NHMSYS0021576888
4,Trimmatothelopsis benedarensis,NHMSYS0021576893
2,Xenonectriella fissuriprodiens,NHMSYS0021576903
5,Zhurbenkoa epicladonia,NHMSYS0021576908
2,Enchylium tenax var. ceranoides sensu auct.,NHMSYS0021576913
2,Lathagrium cristatum var. marginale sensu auct.,NHMSYS0021576918
5,Lathagrium undulatum var. granulosum,NHMSYS0021576923
4,Scytinium callopismum var. rhyparodes sensu auct.,NHMSYS0021576928
