"km100","km10","coord_system","taxon","tvk"
"SS","09 10 11 14 19 20 21 22 32 38 39 41 42 43 44 48 49 53 54 58 59 68 69 78 79 84 87 88 94","OSGB","Eupelix cuspidata","NHMSYS0020705558"
"TF","00 01 02 03 04 05 06 07 09 10 11 14 15 16 17 18 19 22 23 25 26 27 28 31 32 33 36 37 38 40 41 42 43 44 45 46 47 48 49 50 51 52 55 56 57 58 60 61 62 63 64 70 71 72 73 74 80 81 82 83 84 90 91 92 93 94","OSGB","Eupelix cuspidata","NHMSYS0020705558"
"TG","00 01 02 03 04 10 11 12 13 14 20 21 22 23 24 30 31 32 33 40 41 42 50 51","OSGB","Eupelix cuspidata","NHMSYS0020705558"
"TA","00 01 02 03 04 05 06 07 08 09 10 12 13 14 15 16 17 18 21 22 23 24 26 27 30 31 32 33 40 41 42","OSGB","Eupelix cuspidata","NHMSYS0020705558"
"SD","16 20 21 30 31 32 33 34 40 41 42 43 44 50 51 52 60","OSGB","Eupterycyba jucunda","NHMSYS0020705560"
"NZ","50","OSGB","Eupterycyba jucunda","NHMSYS0020705560"
"SK","10 11 20 26 36 37 38 39 40 45 46 47 48 49 50 55 56 57 58 59 67 68 69 79 88 89","OSGB","Eupterycyba jucunda","NHMSYS0020705560"
"SM","91","OSGB","Eupterycyba jucunda","NHMSYS0020705560"
"SN","11 12 21 22 24 31 32 33 34 35 41 42 43 44 45 46 50 51 52 54 60 61 62 63 70 72 73 80","OSGB","Eupterycyba jucunda","NHMSYS0020705560"
"SO","00 10 11 12 13 20 21 24 30 31 32 33 34 35 36 40 41 42 43 44 45 46 52 53 54 55 56 62 63 64 65 98 99","OSGB","Eupterycyba jucunda","NHMSYS0020705560"
"SP","00 07 08 09 10 11 13 17 18 19 21 22 26 27 28 29 30 31 32 33 34 37 38 39 40 41 42 43 44 48 49 50 51 52 60 70 76 80 81 90 91 92","OSGB","Eupterycyba jucunda","NHMSYS0020705560"
"SS","43 44 53 69 84 87 89 94 98 99","OSGB","Eupterycyba jucunda","NHMSYS0020705560"
"ST","03 04 07 08 09 13 14 18 19 26 28 29 38 39 40 49 50 51 60 61 62 64 70 71 73 74 81 82 88 90 92 93 96 97 98 99","OSGB","Eupterycyba jucunda","NHMSYS0020705560"
"SU","00 01 05 06 07 08 09 10 11 16 17 18 19 20 21 22 23 26 27 28 29 30 31 32 33 36 37 38 39 40 41 42 46 47 48 49 51 52 53 56 57 58 59 62 66 67 68 69 72 73 75 76 77 78 79 82 83 84 85 86 87 88 89 90 91 92 93 94 95 96 97 98 99","OSGB","Eupterycyba jucunda","NHMSYS0020705560"
"SY","58 59 67 69 78 79 88 89 98 99","OSGB","Eupterycyba jucunda","NHMSYS0020705560"
"SZ","08 09 19 28 29 38 39 47 48 49 57 58 59 68 99","OSGB","Eupterycyba jucunda","NHMSYS0020705560"
"SE","01 02 03 04 11 12 13 14 15 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 57 58 59 60 61 62 63 64 65 67 68 69 70 71 76 78 79 80 81 88 90 91","OSGB","Eupterycyba jucunda","NHMSYS0020705560"
"SH","98","OSGB","Eupterycyba jucunda","NHMSYS0020705560"
"SJ","18 27 28 29 37 38 39 48 49 58 59 68 69 79 80 90 91","OSGB","Eupterycyba jucunda","NHMSYS0020705560"
"TG","00 01 02 03 04 10 11 12 13 14 20 21 22 23 30 31 32 40 41 42","OSGB","Eupterycyba jucunda","NHMSYS0020705560"
"TL","00 01 10 11 12 13 15 17 18 19 20 21 22 23 27 28 29 30 31 32 34 38 40 41 42 44 45 46 50 51 52 55 56 57 60 66 67 69 70 71 73 77 78 79 80 81 84 87 88 89 90 98 99","OSGB","Eupterycyba jucunda","NHMSYS0020705560"
"TM","00 07 08 09 17 19 21 24 25 26 27 28 29 35 36 37 38 39 46 47 48 49 58 59","OSGB","Eupterycyba jucunda","NHMSYS0020705560"
"TQ","00 01 03 04 05 06 07 08 09 10 11 14 15 16 17 18 19 20 21 24 25 26 27 28 29 30 31 35 36 37 38 39 40 41 45 46 47 48 49 50 51 54 55 56 57 58 59 60 64 65 66 67 68 69 70 74 75 76 77 78 79 84 85 86 87 88 89 91 92 93 94 95 96 97 98 99","OSGB","Eupterycyba jucunda","NHMSYS0020705560"
"TR","01 02 03 04 05 06 07 09 12 13 14 15 16 23 24 25 26 27 33 34 35 36 37 46 47","OSGB","Eupterycyba jucunda","NHMSYS0020705560"
"TV","49 59 69","OSGB","Eupterycyba jucunda","NHMSYS0020705560"
"TF","11 60 61 62 63 70 71 72 73 80 81 82 83 84 90 91 92 93","OSGB","Eupterycyba jucunda","NHMSYS0020705560"
"TA","02 03 09 11 12 13 15 18 21 22 23 24 26 27 30 31 32 33 40 41","OSGB","Eupteryx artemisiae","NHMSYS0020705562"
"TF","22 23 33 34 41 42 43 44 45 48 49 51 52 55 56 57 58 63 64 73 74 84 94","OSGB","Eupteryx artemisiae","NHMSYS0020705562"
"TM","57 58","OSGB","Eupteryx artemisiae","NHMSYS0020705562"
"TQ","01 05 06 14 18 25 28 35 47 66 67 75","OSGB","Eupteryx artemisiae","NHMSYS0020705562"
"TG","04 24 33 40 50 51","OSGB","Eupteryx artemisiae","NHMSYS0020705562"
"TL","15 23 34 44 45 46 55 56 66 84","OSGB","Eupteryx artemisiae","NHMSYS0020705562"
"SJ","42 43 44 45 46 53 54 55 56 57 61 62 63 64 65 66 67 71 72 73 74 75 76 77 78 80 81 82 83 84 85 86 87 91 92 93 94 95","OSGB","Eupteryx artemisiae","NHMSYS0020705562"
"SK","02 03 04 56 57 58 59 69 77","OSGB","Eupteryx artemisiae","NHMSYS0020705562"
"SP","40","OSGB","Eupteryx artemisiae","NHMSYS0020705562"
"SU","09 19 28 29 31 32 36 37 38 39 41 47 48 49 50 51 57 59 60 67 68 70 77 78 80 85 94 95","OSGB","Eupteryx artemisiae","NHMSYS0020705562"
"SZ","58","OSGB","Eupteryx artemisiae","NHMSYS0020705562"
"NH","64 74 75 78 85 94 95","OSGB","Eupteryx artemisiae","NHMSYS0020705562"
"NJ","02 05 06 15 16 24 25 26 27 34 35 36 45 46","OSGB","Eupteryx artemisiae","NHMSYS0020705562"
"NN","65 73 74 75 76 84 85 86 95 96","OSGB","Eupteryx artemisiae","NHMSYS0020705562"
"NO","06 07 15 16 17 19 27","OSGB","Eupteryx artemisiae","NHMSYS0020705562"
"NS","14 15 16 20 21 23 24 25 28 31 32 33 37 47 56","OSGB","Eupteryx artemisiae","NHMSYS0020705562"
"NT","17 27 37","OSGB","Eupteryx artemisiae","NHMSYS0020705562"
"NZ","40 50 60 61 70 71 80 90","OSGB","Eupteryx artemisiae","NHMSYS0020705562"
"SD","08 16 17 26 32 33 34 35 36 42 43 44 45 46","OSGB","Eupteryx artemisiae","NHMSYS0020705562"
"SE","49 58 59 60 67 68 69 78 79 82 88 89 92 98 99","OSGB","Eupteryx artemisiae","NHMSYS0020705562"
"NY","30 31 40 41 42 50 51 60 63 70","OSGB","Eupteryx atropunctata","NHMSYS0020705563"
"NZ","00 01 10 41 42 43 44 50 51 52 53 60 61 62 70 71 72 80 81 90 91","OSGB","Eupteryx atropunctata","NHMSYS0020705563"
"SD","29 39 40 49 50 55 56 57 58 59 60 62 63 64 66 67 68 69 70 71 72 73 74 76 77 78 83 85 86 87 88 89 90 92 95 96 97 98 99","OSGB","Eupteryx atropunctata","NHMSYS0020705563"
"SE","01 02 03 04 05 06 08 09 11 12 13 14 15 18 19 21 22 23 24 25 26 27 31 32 33 34 35 36 37 40 41 42 43 44 45 46 47 50 51 52 53 54 55 56 57 58 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79 80 81 83 84 85 86 87 88 89 90 91 92 93 94 95 96 97 98 99","OSGB","Eupteryx atropunctata","NHMSYS0020705563"
"SJ","46 47 49 55 56 57 58 59 65 66 67 68 75 76 77 78 79 85 86 87 88 89 97 98 99","OSGB","Eupteryx atropunctata","NHMSYS0020705563"
"SK","47 49 57 58 59 69 79 87 88 89 90 91 92 93 97","OSGB","Eupteryx atropunctata","NHMSYS0020705563"
"SM","80 90","OSGB","Eupteryx atropunctata","NHMSYS0020705563"
"SN","00 10 14 20 30 31 40 41 50","OSGB","Eupteryx atropunctata","NHMSYS0020705563"
"SO","60 70 91","OSGB","Eupteryx atropunctata","NHMSYS0020705563"
"SP","00 02 10 11 12 13 14 20 21 22 23 30 31 32 33 34 40 41 42 43 44 45 50 51 52 53 54 55 60 61 62 63 64 65 70 71 72 73 80 81 82 83 84 85 87 88 90 91 92 93 94 95 96 97 99","OSGB","Eupteryx atropunctata","NHMSYS0020705563"
"HU","35 44","OSGB","Eupteryx atropunctata","NHMSYS0020705563"
"HY","20 21 22 30 31 32 33 40 41 42 43 44 50 51 54 62 64 74 75","OSGB","Eupteryx atropunctata","NHMSYS0020705563"
"ND","15 16 25 26 29 35 38 39 48 49","OSGB","Eupteryx atropunctata","NHMSYS0020705563"
"SS","19 43 44 48 49 58 59 68 69 78 79 87 88 96 97","OSGB","Eupteryx atropunctata","NHMSYS0020705563"
"ST","06 16 17 24 25 26 27 34 35 36 37 38 45 46 47 48 56 57 58 59 66 69 76 98","OSGB","Eupteryx atropunctata","NHMSYS0020705563"
"SU","00 09 10 17 19 20 28 29 30 31 32 36 37 38 39 40 41 42 46 47 48 49 50 51 54 55 56 57 58 59 60 61 65 66 67 68 69 70 72 73 74 75 76 77 78 79 80 81 82 83 84 85 86 87 88 89 90 91 92 93 94 95 96 97 98 99","OSGB","Eupteryx atropunctata","NHMSYS0020705563"
"SY","78 88 89 97 98 99","OSGB","Eupteryx atropunctata","NHMSYS0020705563"
"SZ","07 08 09 19 28 29 38 39 47 48 49 57 58 59 68 69 79 89 99","OSGB","Eupteryx atropunctata","NHMSYS0020705563"
"TA","00 01 02 03 04 05 06 07 08 09 10 15 16 17 18 26 27 30 40 41","OSGB","Eupteryx atropunctata","NHMSYS0020705563"
"TF","00 01 02 07 09 10 11 12 13 14 19 20 21 22 23 24 28 30 31 32 33 34 40 41 42 43 44 45 49 50 51 52 55 56 57 58 64 74 94","OSGB","Eupteryx atropunctata","NHMSYS0020705563"
"TL","00 01 02 03 07 08 09 11 12 13 14 15 16 17 18 19 20 21 22 23 26 27 28 29 33 34 36 37 38 39 40 44 45 46 47 48 49 50 54 55 56 57 58 59 66 67 68 69 76 77 78 80 90","OSGB","Eupteryx atropunctata","NHMSYS0020705563"
"TM","00 01 11 21","OSGB","Eupteryx atropunctata","NHMSYS0020705563"
"TQ","01 03 04 05 06 07 08 09 11 13 14 15 16 17 18 19 21 22 23 24 25 26 27 28 29 31 32 33 34 35 36 37 38 39 41 42 43 44 45 46 47 48 49 50 53 54 55 56 57 58 59 63 64 65 66 67 68 69 72 73 74 75 76 77 78 79 80 81 82 83 84 85 86 87 88 89 91 92 93 94 95 96 97 98 99","OSGB","Eupteryx atropunctata","NHMSYS0020705563"
"TR","01 02 03 04 05 06 07 09 12 13 14 15 16 23 24 25 26 33 34 35 36 37 46 47","OSGB","Eupteryx atropunctata","NHMSYS0020705563"
"SR","99","OSGB","Eupteryx atropunctata","NHMSYS0020705563"
"SH","12 13 22 23 24 27 28 29 32 33 34 36 37 38 39 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 61 63 64 65 66 67 68 71 74 75 76 77 78 84 85 86 87 88 95 96 97 98","OSGB","Eupteryx aurata","NHMSYS0020705564"
"NJ","01 02 03 04 05 06 11 12 13 14 15 16 21 22 23 24 25 26 30 31 32 33 34 35 36 41 42 43 44 45 46 54","OSGB","Eupteryx aurata","NHMSYS0020705564"
"NN","69 70 74 75 76 79 83 85 86 91 93 94 95 96","OSGB","Eupteryx aurata","NHMSYS0020705564"
"NO","00 04 05 06 10 11 15 16 19 20 21 23 25 26 27 30 31 34 35 36 37 39 40 41 42 44 45 46 47 48 49 50 51 52 55 56 57 58 59 60 61 63 67 68 69 77 79","OSGB","Eupteryx aurata","NHMSYS0020705564"
"NS","24 25 27 28 32 33 34 35 36 37 38 43 44 45 46 47 48 55 56 57 65 66 67 74 75 76 77 79 83 84 85 86 87 89 93 96 97 98 99","OSGB","Eupteryx aurata","NHMSYS0020705564"
"NT","01 03 04 05 06 07 08 09 13 14 15 16 17 18 19 21 22 23 24 25 26 27 28 29 31 32 33 34 35 36 37 39 42 43 44 45 46 47 48 49 52 53 54 55 56 57 58 59 62 63 64 65 66 67 68 69 72 73 74 75 76 77 83 84 85 86 87 92 93 94 95 96","OSGB","Eupteryx aurata","NHMSYS0020705564"
"NU","01 02 03 04 05 10 11 12 13 14 22 23","OSGB","Eupteryx aurata","NHMSYS0020705564"
"NY","01 30 40 41 42 50 51 52 53 60 61 62 70 71 72 73 77 80 82 84 90 91 92 93","OSGB","Eupteryx aurata","NHMSYS0020705564"
"NZ","00 01 10 11 12 17 18 19 20 21 26 28 30 31 35 36 37 38 40 41 42 43 44 45 46 50 51 52 53 60 61 62 70 71 72 80 81 90 91","OSGB","Eupteryx aurata","NHMSYS0020705564"
"SC","16 26","OSGB","Eupteryx aurata","NHMSYS0020705564"
"SD","08 09 16 17 18 19 20 21 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79 80 81 82 83 84 85 86 87 88 89 90 92 93 94 95 96 97 98 99","OSGB","Eupteryx aurata","NHMSYS0020705564"
"SE","00 01 02 03 04 05 06 07 08 09 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79 80 81 82 83 84 85 86 87 88 89 90 91 92 93 94 95 96 97 98 99","OSGB","Eupteryx aurata","NHMSYS0020705564"
"SX","03 04 05 06 07 08 09 14 15 16 17 18 19 25 26 27 28 29 35 36 37 44 45 46 47 54 55 56 63 64 65 73 74 76 77 83 84 85 86 87 88 89 94 95 96 97 98 99","OSGB","Eupteryx aurata","NHMSYS0020705564"
"SJ","04 05 06 07 08 10 11 12 14 15 16 17 18 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79 80 83 85 86 87 88 89 90 91 92 93 94 95 96 97 98 99","OSGB","Eupteryx aurata","NHMSYS0020705564"
"SK","00 01 02 03 04 06 07 08 09 10 11 12 13 14 15 17 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79 80 81 82 83 84 85 86 87 88 89 90 91 92 93 94 95 96 97 98 99","OSGB","Eupteryx aurata","NHMSYS0020705564"
"SM","50 62 70 71 72 73 80 81 82 83 84 90 91 92 93 94","OSGB","Eupteryx aurata","NHMSYS0020705564"
"SN","00 01 02 03 04 10 11 12 13 14 15 20 21 22 23 24 25 30 31 32 33 34 35 36 40 41 42 43 44 45 46 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 72 73 74 75 76 77 79 80 81 82 83 84 90 92 94 95 96 97","OSGB","Eupteryx aurata","NHMSYS0020705564"
"SO","00 01 02 03 04 05 06 09 10 11 12 13 14 16 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79 80 81 82 83 84 85 86 87 88 89 90 91 92 93 94 95 96 97 98 99","OSGB","Eupteryx aurata","NHMSYS0020705564"
"SP","00 01 02 03 04 05 06 07 08 09 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79 80 81 82 83 84 85 86 87 88 89 90 91 92 93 94 95 96 97 98 99","OSGB","Eupteryx aurata","NHMSYS0020705564"
"SR","89 99","OSGB","Eupteryx aurata","NHMSYS0020705564"
"SS","09 10 11 14 19 38 39 43 44 48 49 58 59 68 69 77 78 79 80 87 88 89 90 91 96 97 98 99","OSGB","Eupteryx aurata","NHMSYS0020705564"
