code,taxon,tvk
2,Geranium maderense,NBNSYS0000033536
4,Salicornia pusilla x ramosissima,NBNSYS0000033558
2,Populus balsamifera,NBNSYS0000033571
4,Eragrostis minor,NBNSYS0000033574
2,Nigella damascena,NBNSYS0000033576
3,Saponaria ocymoides,NBNSYS0000033582
3,Cornus alba,NBNSYS0000033585
4,Bromus lanceolatus,NBNSYS0000033592
4,Ulmus glabra x procera,NBNSYS0000033601
2,Rosmarinus officinalis,NBNSYS0000033609
3,Clematis cirrhosa,NBNSYS0000033614
3,Chenopodium strictum,NBNSYS0000033615
3,Sedum anacampseros,NBNSYS0000033624
2,Vitis vinifera,NBNSYS0000033646
3,Staphylea pinnata,NBNSYS0000033647
3,Plantago afra,NBNSYS0000033683
4,Eucalyptus johnstonii,NBNSYS0000033704
4,Aralia chinensis,NBNSYS0000033715
3,Festuca rubra subsp. megastachys,NBNSYS0000033730
4,Gentianella amarella x uliginosa,NBNSYS0000033735
4,Crataegus coccinioides,NBNSYS0000033766
4,Campanula fragilis,NBNSYS0000033770
3,Iris ensata,NBNSYS0000033776
2,Spinacia oleracea,NBNSYS0000033777
4,Spiraea media,NBNSYS0000033778
4,Solanum laciniatum,NBNSYS0000033796
4,Crocus kotschyanus,NBNSYS0000033798
3,Silene pendula,NBNSYS0000033819
3,Sida spinosa,NBNSYS0000033822
2,Scorpiurus muricatus,NBNSYS0000033829
3,Paulownia tomentosa,NBNSYS0000033831
4,Helianthus petiolaris,NBNSYS0000033836
4,Paspalum distichum,NBNSYS0000033856
2,Scilla bithynica,NBNSYS0000033859
3,Saxifraga rosacea,NBNSYS0000033860
3,Prunus mahaleb,NBNSYS0000033861
4,Euphrasia ostenfeldii x scottica,NBNSYS0000033862
3,Amaranthus cruentus,NBNSYS0000033863
3,Panicum capillare,NBNSYS0000033868
4,Euphrasia confusa x scottica,NBNSYS0000033870
4,Silene vulgaris subsp. macrocarpa,NBNSYS0000033874
4,Cucurbita maxima,NBNSYS0000033879
4,Picea glauca,NBNSYS0000033888
4,Euphrasia foulaensis x rotundifolia,NBNSYS0000033900
4,Euphrasia foulaensis x micrantha,NBNSYS0000033901
3,Elaeagnus umbellata,NBNSYS0000033903
4,Sigesbeckia orientalis,NBNSYS0000033907
3,Helenium autumnale,NBNSYS0000033915
2,Dracunculus vulgaris,NBNSYS0000033917
3,Saxifraga stolonifera,NBNSYS0000033921
3,Cynoglottis barrelieri,NBNSYS0000033923
2,Citrullus lanatus,NBNSYS0000033927
4,Rumex obovatus,NBNSYS0000033930
4,Euphrasia frigida x scottica,NBNSYS0000033936
4,Amaranthus thunbergii,NBNSYS0000033937
4,Hypericum nummularium,NBNSYS0000033942
4,Grindelia stricta,NBNSYS0000033947
2,Jasminum officinale,NBNSYS0000033956
2,Cotinus coggygria,NBNSYS0000033958
4,Euphrasia arctica x heslop-harrisonii,NBNSYS0000033959
4,Rosa arvensis x caesia,NBNSYS0000033965
4,Salvia reflexa,NBNSYS0000033979
3,Veronica austriaca,NBNSYS0000033980
4,Cotoneaster sternianus,NBNSYS0000033983
3,Echinochloa colona,NBNSYS0000033986
4,Helictotrichon neesii,NBNSYS0000033988
3,Salicornia dolichostachya,NBNSYS0000033992
4,Calystegia sepium subsp. spectabilis,NBNSYS0000034002
3,Tanacetum balsamita,NBNSYS0000034008
2,Abies nordmanniana,NBNSYS0000034011
4,Herniaria ciliolata subsp. subciliata,NBNSYS0000034014
3,Chrysocoma coma-aurea,NBNSYS0000034016
4,Sagittaria subulata,NBNSYS0000034024
3,Saxifraga rotundifolia,NBNSYS0000034027
4,Saxifraga cuneifolia,NBNSYS0000034028
4,Euphrasia confusa x heslop-harrisonii,NBNSYS0000034032
3,Centranthus calcitrapae,NBNSYS0000034034
4,Phalaris brachystachys,NBNSYS0000034036
4,Hainardia cylindrica,NBNSYS0000034037
2,Coincya monensis,NBNSYS0000034043
4,Triticum durum,NBNSYS0000034044
3,Thalictrum aquilegiifolium,NBNSYS0000034045
2,Beta vulgaris subsp. cicla,NBNSYS0000034052
3,Primula pulverulenta,NBNSYS0000034053
4,Misopates calycinum,NBNSYS0000034072
3,Tagetes erecta,NBNSYS0000034074
3,Lupinus angustifolius,NBNSYS0000034086
4,Erodium cygnorum subsp. glandulosum,NBNSYS0000034096
4,Aralia racemosa,NBNSYS0000034104
4,Ehrharta stipoides,NBNSYS0000034112
3,Arenaria norvegica,NBNSYS0000034114
2,Cucumis sativus,NBNSYS0000034128
3,Achillea filipendulina,NBNSYS0000034144
3,Ononis baetica,NBNSYS0000034148
3,Trachyspermum ammi,NBNSYS0000034163
4,Nectaroscordum siculum subsp. bulgaricum,NBNSYS0000034167
3,Sorghum bicolor,NBNSYS0000034177
4,Allium unifolium,NBNSYS0000034184
4,Euphrasia confusa x frigida,NBNSYS0000034196
3,Eryngium amethystinum,NBNSYS0000034198
3,Beta trigyna,NBNSYS0000034200
3,Ridolfia segetum,NBNSYS0000034202
3,Ipomoea hederacea,NBNSYS0000034205
4,Ipomoea lacunosa,NBNSYS0000034209
2,Aucuba japonica,NBNSYS0000034210
2,Prunus persica,NBNSYS0000034215
2,Allium ampeloprasum,NBNSYS0000034220
2,Salvia viridis,NBNSYS0000034225
3,Pulmonaria rubra,NBNSYS0000034232
4,Festuca rubra x Vulpia bromoides,NBNSYS0000034236
4,Trifolium cernuum,NBNSYS0000034240
2,Alchemilla filicaulis,NBNSYS0000034246
3,Narcissus jonquilla,NBNSYS0000034253
2,Datura ferox,NBNSYS0000034268
4,Rosa gallica,NBNSYS0000034283
4,Eucalyptus pulchella,NBNSYS0000034290
2,Tropaeolum majus,NBNSYS0000034299
4,Euphrasia nemorosa x salisburgensis,NBNSYS0000034306
4,Sedum nicaeense,NBNSYS0000034313
4,Euphrasia arctica x nemorosa,NBNSYS0000034314
4,Hordeum pusillum,NBNSYS0000034318
4,Brassica elongata,NBNSYS0000034323
4,Eleusine tristachya,NBNSYS0000034327
4,Eleocharis palustris x uniglumis,NBNSYS0000034329
3,Amaryllis belladonna,NBNSYS0000034330
3,Abies cephalonica,NBNSYS0000034340
3,Solanum rostratum,NBNSYS0000034341
3,Neslia paniculata,NBNSYS0000034347
4,Chamaecyparis pisifera,NBNSYS0000034351
3,Verbena bonariensis,NBNSYS0000034355
4,Chenopodium bushianum,NBNSYS0000034358
3,Matthiola longipetala,NBNSYS0000034364
2,Morus nigra,NBNSYS0000034365
3,Echinochloa frumentacea,NBNSYS0000034368
4,Cotoneaster adpressus,NBNSYS0000034370
4,Euphrasia confusa x ostenfeldii,NBNSYS0000034376
4,Euphrasia arctica x salisburgensis,NBNSYS0000034380
3,Cotoneaster rehderi,NBNSYS0000034382
3,Erigeron annuus,NBNSYS0000034400
3,Anthyllis vulneraria subsp. carpatica,NBNSYS0000034401
4,Xanthium ambrosioides,NBNSYS0000034404
4,Sida rhombifolia,NBNSYS0000034408
3,Cytisus nigricans,NBNSYS0000034411
4,Euphrasia frigida x micrantha,NBNSYS0000034414
3,Ornithopus compressus,NBNSYS0000034420
4,Ambrosia trifida,NBNSYS0000034422
3,Chenopodium probstii,NBNSYS0000034425
3,Allium pendulinum,NBNSYS0000034429
4,Euphrasia micrantha x salisburgensis,NBNSYS0000034433
4,Rorippa palustris x sylvestris,NBNSYS0000034437
3,Lampranthus roseus,NBNSYS0000034444
2,Kniphofia uvaria,NBNSYS0000037296
2,Helianthus annuus,NBNSYS0000037346
2,Abies procera,NBNSYS0000039455
2,Carex muricata,NBNSYS0000039526
3,Scleranthus perennis,NBNSYS0000039530
4,Limonium hyblaeum,NBNSYS0000039541
3,Pulmonaria obscura,NBNSYS0000039918
3,Alnus rubra,NBNSYS0000042064
4,Betula utilis,NBNSYS0000042069
3,Corylus colurna,NBNSYS0000042084
4,Fraxinus angustifolia subsp. oxycarpa,NBNSYS0000042112
2,Juglans nigra,NBNSYS0000042116
4,Picea pungens,NBNSYS0000042151
3,Rhus coriaria,NBNSYS0000042193
2,Rhus typhina,NBNSYS0000042194
3,Montia fontana subsp. chondrosperma,NBNSYS0000101088
3,Helianthemum oelandicum subsp. piloselloides,NBNSYS0000101100
4,Amaranthus hypochondriacus,NBNSYS0000141566
2,Aphanes arvensis,NBNSYS0000141953
3,Asplenium viride,NBNSYS0000142467
2,Bromus diandrus,NBNSYS0000143206
3,Bromus rigidus,NBNSYS0000143224
4,Bromus rubens,NBNSYS0000143225
2,Bromus sterilis,NBNSYS0000143226
3,Bromus tectorum,NBNSYS0000143228
2,Callitriche stagnalis,NBNSYS0000143455
2,Drosera anglica,NBNSYS0000146364
2,Hordeum distichon,NBNSYS0000148894
3,Iris tuberosa,NBNSYS0000149576
2,Juncus bufonius,NBNSYS0000149679
4,Lampranthus deltoides,NBNSYS0000149852
2,Salicornia europaea,NBNSYS0000156223
3,Sorbus latifolia,NBNSYS0000156911
4,Narcissus tazetta x jonquilla = N. x intermedius,NBNSYS0000161767
4,Narcissus triandrus,NBNSYS0000163322
4,Narcissus cyclamineus,NBNSYS0000164149
4,Alchemilla micans,NBNSYS0100001449
2,Aphanes australis,NBNSYS0100001604
3,Bidens ferulifolia,NBNSYS0100002001
4,Centaurea macrocephala,NBNSYS0100002228
3,Chaenomeles japonica,NBNSYS0100002280
4,Cotoneaster apiculatus,NBNSYS0100002622
4,Cotoneaster astrophoros,NBNSYS0100002624
4,Cotoneaster boisianus,NBNSYS0100002625
4,Cotoneaster fangianus,NBNSYS0100002626
4,Cotoneaster henryanus,NBNSYS0100002627
4,Cotoneaster hylmoei,NBNSYS0100002628
4,Cotoneaster obscurus,NBNSYS0100002632
4,Cotoneaster prostratus,NBNSYS0100002633
4,Cotoneaster sherriffii,NBNSYS0100002635
4,Cotoneaster tomentellus,NBNSYS0100002636
4,Cotoneaster vilmorinianus,NBNSYS0100002637
4,Cotoneaster wardii,NBNSYS0100002638
4,Dipsacus fullonum x sativus,NBNSYS0100002863
3,Dipsacus laciniatus,NBNSYS0100002864
2,Erodium cicutarium agg.,NBNSYS0100003073
2,Euphorbia esula agg.,NBNSYS0100003114
4,Euphrasia marshallii x scottica,NBNSYS0100003121
4,Fargesia spathacea,NBNSYS0100003186
3,Geum quellyon,NBNSYS0100003260
4,Hedera algeriensis,NBNSYS0100003376
3,Helianthemum oelandicum subsp. levigatum,NBNSYS0100003384
2,Papaver pseudoorientale,NBNSYS0100004415
4,Populus x canadensis 'Heidemij',NBNSYS0100004841
4,Rosa arvensis x tomentosa,NBNSYS0100005192
3,Rosa ferruginea,NBNSYS0100005252
3,Alopecurus magellanicus,NBNSYS0200001716
4,Anthemis austriaca,NBNSYS0200001788
4,Aster pilosus,NBNSYS0200001844
3,Lupinus luteus,NBNSYS0200002574
4,Miscanthus sinensis,NBNSYS0200002653
4,Ornithogalum arabicum,NBNSYS0200002751
2,Phoenix dactylifera,NBNSYS0200002859
3,Picris hieracioides subsp. spinulosa,NBNSYS0200002882
4,Potentilla montana,NBNSYS0200002963
4,Scrophularia scopolii,NBNSYS0200003104
4,Senna obtusifolia,NBNSYS0200003136
4,Senna occidentalis,NBNSYS0200003137
4,Silene catholica,NBNSYS0200003157
3,Valeriana phu,NBNSYS0200003405
4,Centaurea cineraria,NBNSYS0200003468
4,Cleome sesquiorygalis,NBNSYS0200003585
3,Yucca gloriosa,NBNSYS0200003846
4,Euphrasia campbelliae x micrantha,NBNSYS0500000217
4,Euphrasia confusa x frigida x scottica,NBNSYS0500000218
4,Rosa obtusifolia x sherardii,NBNSYS0500000237
4,Houttuynia cordata,NBNSYS0500000256
4,Fraxinus angustifolia subsp. angustifolia,NBNSYS0500000276
4,Campanula cochleariifolia,NBNSYS0500000306
4,Cotoneaster serotinus,NBNSYS0500000307
4,Elaeagnus commutata,NBNSYS0500000308
4,Elaeagnus pungens,NBNSYS0500000309
3,Helichrysum petiolare,NBNSYS0500000311
3,Narcissus pseudonarcissus subsp. moschatus,NBNSYS0500000312
3,Prunella grandiflora,NBNSYS0500000315
4,Sedum stellatum,NBNSYS0500000317
4,Ugni molinae,NBNSYS0500000318
4,Sorbus mougeotii,NBNSYS0500000362
3,Ballota acetabulosa,NBNSYS0500000367
4,Triteleia laxa,NBNSYS0500000414
2,Cephalaria gigantea,NHMSYS0000344465
4,Crocosmia paniculata,NHMSYS0000344498
3,Euphorbia amygdaloides subsp. robbiae,NHMSYS0000344590
2,Festuca ovina,NHMSYS0000344612
3,Rumex crispus subsp. littoreus,NHMSYS0000344858
4,Carex acuta x nigra,NHMSYS0000345114
4,Geranium psilostemon,NHMSYS0000345279
4,Hyacinthoides italica,NHMSYS0000345354
2,Populus nigra,NHMSYS0000345555
3,Primula florindae,NHMSYS0000345582
3,Rosa rubiginosa,NHMSYS0000345661
4,Salix phylicifolia x repens,NHMSYS0000345679
4,Sorbus decipiens,NHMSYS0000345832
2,Vicia sativa subsp. segetalis,NHMSYS0000345903
2,Carex arenaria,NHMSYS0000352601
2,Polygonum aviculare,NHMSYS0000455480
2,Abies alba,NHMSYS0000455513
2,Abies grandis,NHMSYS0000455520
2,Abutilon theophrasti,NHMSYS0000455527
3,Acacia melanoxylon,NHMSYS0000455529
3,Acaena anserinifolia,NHMSYS0000455532
3,Acaena inermis,NHMSYS0000455533
3,Acaena ovalifolia,NHMSYS0000455538
3,Aconitum napellus,NHMSYS0000455574
3,Aconitum napellus subsp. napellus,NHMSYS0000455578
3,Aconitum napellus subsp. vulgare,NHMSYS0000455579
3,Aeonium cuneatum,NHMSYS0000455623
1,Aesculus carnea,NHMSYS0000455625
3,Aesculus indica,NHMSYS0000455626
3,Aethusa cynapium subsp. agrestis,NHMSYS0000455630
3,Aethusa cynapium subsp. cynapium,NHMSYS0000455632
4,Agapanthus praecox subsp. orientalis,NHMSYS0000455638
3,Ageratum houstonianum,NHMSYS0000455641
4,Agrostis avenacea,NHMSYS0000455670
2,Agrostis canina,NHMSYS0000455671
3,Agrostis castellana,NHMSYS0000455679
2,Agrostis curtisii,NHMSYS0000455680
4,Agrostis hyemalis,NHMSYS0000455684
2,Agrostis vinealis,NHMSYS0000455693
2,Ailanthus altissima,NHMSYS0000455700
2,Ajuga chamaepitys,NHMSYS0000455713
3,Alchemilla filicaulis subsp. filicaulis,NHMSYS0000455724
2,Alchemilla filicaulis subsp. vestita,NHMSYS0000455725
3,Alchemilla glabra,NHMSYS0000455726
3,Alchemilla wichurae,NHMSYS0000455738
1,Alliaria petiolata,NHMSYS0000455754
2,Allium paradoxum,NHMSYS0000455760
2,Alnus cordata,NHMSYS0000455770
2,Alnus glutinosa,NHMSYS0000455771
2,Alopecurus myosuroides,NHMSYS0000455779
4,Amaranthus blitoides,NHMSYS0000455824
4,Amaranthus palmeri,NHMSYS0000455838
4,Amaranthus powellii,NHMSYS0000455839
4,Amaranthus standleyanus,NHMSYS0000455842
2,Amelanchier lamarckii,NHMSYS0000455859
3,Amsinckia lycopsoides,NHMSYS0000455888
3,Anagallis arvensis subsp. foemina,NHMSYS0000455900
2,Anchusa arvensis,NHMSYS0000455907
3,Anchusa azurea,NHMSYS0000455909
4,Anchusa ochroleuca,NHMSYS0000455910
2,Antennaria dioica,NHMSYS0000455950
3,Anthoxanthum aristatum subsp. puelii,NHMSYS0000455962
2,Anthriscus caucalis,NHMSYS0000455967
3,Anthyllis vulneraria subsp. corbierei,NHMSYS0000455975
3,Anthyllis vulneraria subsp. lapponica,NHMSYS0000455977
3,Anthyllis vulneraria subsp. vulneraria,NHMSYS0000455981
3,Apium inundatum,NHMSYS0000455995
2,Aponogeton distachyos,NHMSYS0000455997
3,Aptenia cordifolia,NHMSYS0000456000
2,Arabis caucasica,NHMSYS0000456009
4,Aralia elata,NHMSYS0000456020
1,Araucaria araucana,NHMSYS0000456023
2,Arctostaphylos alpinus,NHMSYS0000456035
2,Arctostaphylos uva-ursi,NHMSYS0000456036
4,Arenaria norvegica subsp. anglica,NHMSYS0000456048
4,Arenaria norvegica subsp. norvegica,NHMSYS0000456049
2,Arenaria serpyllifolia subsp. serpyllifolia,NHMSYS0000456056
3,Aristolochia hirta,NHMSYS0000456070
2,Armeria arenaria,NHMSYS0000456075
3,Armeria maritima subsp. maritima,NHMSYS0000456078
1,Armoracia rusticana,NHMSYS0000456083
3,Arnoseris minima,NHMSYS0000456089
4,Aronia melanocarpa,NHMSYS0000456091
2,Arrhenatherum elatius,NHMSYS0000456095
3,Artemisia norvegica,NHMSYS0000456106
2,Arum italicum,NHMSYS0000456118
3,Arum italicum subsp. italicum,NHMSYS0000456120
3,Arum italicum subsp. neglectum,NHMSYS0000456121
2,Aruncus dioicus,NHMSYS0000456125
3,Asarina procumbens,NHMSYS0000456137
3,Asphodelus albus,NHMSYS0000456151
4,Asplenium obovatum subsp. lanceolatum,NHMSYS0000456203
4,Asplenium trichomanes subsp. pachyrachis,NHMSYS0000456213
3,Asplenium trichomanes subsp. quadrivalens,NHMSYS0000456214
3,Asplenium trichomanes subsp. trichomanes,NHMSYS0000456216
3,Astilbe japonica,NHMSYS0000456257
3,Callitriche platycarpa,NHMSYS0000456307
4,Calotis cuneifolia,NHMSYS0000456312
3,Calystegia pulchra,NHMSYS0000456324
2,Calystegia sepium,NHMSYS0000456325
3,Calystegia sepium subsp. sepium,NHMSYS0000456329
2,Calystegia silvatica,NHMSYS0000456330
3,Calystegia silvatica subsp. silvatica,NHMSYS0000456335
2,Calystegia soldanella,NHMSYS0000456336
3,Atriplex praecox,NHMSYS0000456348
3,Avena sterilis subsp. ludoviciana,NHMSYS0000456370
3,Avena strigosa,NHMSYS0000456372
4,Ballota nigra subsp. nigra,NHMSYS0000456394
2,Barbarea verna,NHMSYS0000456405
2,Barbarea vulgaris,NHMSYS0000456406
4,Beckmannia syzigachne,NHMSYS0000456419
4,Berberis aggregata,NHMSYS0000456430
4,Berberis buxifolia,NHMSYS0000456432
4,Berberis gagnepainii,NHMSYS0000456433
4,Berberis julianae,NHMSYS0000456435
4,Berberis wilsoniae,NHMSYS0000456438
2,Berula erecta,NHMSYS0000456451
2,Beta vulgaris subsp. vulgaris,NHMSYS0000456453
3,Betula pubescens subsp. pubescens,NHMSYS0000456460
3,Bidens connata,NHMSYS0000456464
2,Blackstonia perfoliata,NHMSYS0000456502
2,Blysmus compressus,NHMSYS0000456532
2,Blysmus rufus,NHMSYS0000456533
3,Brachyglottis monroi,NHMSYS0000456575
3,Brachyglottis repanda,NHMSYS0000456576
4,Brachypodium distachyon,NHMSYS0000456582
3,Brachypodium rupestre,NHMSYS0000456586
2,Brachypodium sylvaticum,NHMSYS0000456587
4,Brassica carinata,NHMSYS0000456596
3,Brassica juncea,NHMSYS0000456599
2,Brassica napus subsp. oleifera,NHMSYS0000456603
2,Brassica napus subsp. rapifera,NHMSYS0000456604
2,Brassica nigra,NHMSYS0000456605
2,Brassica rapa subsp. campestris,NHMSYS0000456606
2,Brassica rapa subsp. oleifera,NHMSYS0000456607
2,Brassica rapa subsp. rapa,NHMSYS0000456608
2,Bromopsis erecta,NHMSYS0000456650
2,Bromopsis inermis,NHMSYS0000456651
3,Bromopsis inermis subsp. inermis,NHMSYS0000456652
4,Bromopsis inermis subsp. pumpelliana,NHMSYS0000456653
2,Bromopsis ramosa,NHMSYS0000456655
2,Bromus commutatus,NHMSYS0000456661
3,Bromus hordeaceus subsp. ferronii,NHMSYS0000456668
4,Bromus hordeaceus subsp. longipedicellatus,NHMSYS0000456669
4,Bromus hordeaceus subsp. molliformis,NHMSYS0000456670
3,Bromus hordeaceus subsp. thominei,NHMSYS0000456672
4,Bromus interruptus,NHMSYS0000456674
3,Bromus lepidus,NHMSYS0000456675
3,Bromus madritensis,NHMSYS0000456676
4,Bromus pseudosecalinus,NHMSYS0000456682
2,Brunnera macrophylla,NHMSYS0000456706
1,Buddleja davidii,NHMSYS0000456713
3,Bupleurum subovatum,NHMSYS0000456733
4,Cabomba caroliniana,NHMSYS0000456744
2,Calamagrostis canescens,NHMSYS0000456750
3,Calamagrostis purpurea,NHMSYS0000456752
3,Campanula lactiflora,NHMSYS0000456766
2,Campanula portenschlagiana,NHMSYS0000456767
1,Capsella bursa-pastoris,NHMSYS0000456781
3,Capsella rubella,NHMSYS0000456782
4,Cardamine corymbosa,NHMSYS0000456788
4,Cardamine heptaphylla,NHMSYS0000456792
4,Cardamine raphanifolia,NHMSYS0000456797
3,Carex appropinquata,NHMSYS0000456829
2,Carex bigelowii,NHMSYS0000456832
2,Carex binervis,NHMSYS0000456834
2,Carex caryophyllea,NHMSYS0000456837
3,Carex chordorrhiza,NHMSYS0000456838
4,Carex davalliana,NHMSYS0000456841
2,Carex dioica,NHMSYS0000456843
2,Carex disticha,NHMSYS0000456844
2,Carex divisa,NHMSYS0000456845
3,Carex divulsa subsp. divulsa,NHMSYS0000456846
3,Carex divulsa subsp. leersii,NHMSYS0000456847
2,Carex flacca,NHMSYS0000456850
2,Carex humilis,NHMSYS0000456863
3,Carex lachenalii,NHMSYS0000456865
2,Carex laevigata,NHMSYS0000456866
3,Carex muricata subsp. muricata,NHMSYS0000456873
4,Carex norvegica,NHMSYS0000456876
2,Carex pauciflora,NHMSYS0000456883
2,Carex pendula,NHMSYS0000456886
3,Carex rariflora,NHMSYS0000456890
3,Carex rupestris,NHMSYS0000456892
2,Carex spicata,NHMSYS0000456896
3,Carex strigosa,NHMSYS0000456898
2,Carex sylvatica,NHMSYS0000456899
4,Carex vulpinoidea,NHMSYS0000456913
2,Carpobrotus acinaciformis,NHMSYS0000456941
2,Carpobrotus edulis,NHMSYS0000456945
3,Carum verticillatum,NHMSYS0000456960
2,Castanea sativa,NHMSYS0000456969
2,Catabrosa aquatica,NHMSYS0000456975
2,Catapodium marinum,NHMSYS0000456980
2,Catapodium rigidum,NHMSYS0000456981
2,Cedrus atlantica,NHMSYS0000457001
2,Cedrus deodara,NHMSYS0000457002
2,Cedrus libani,NHMSYS0000457003
3,Centaurea debeauxii,NHMSYS0000457017
2,Centaurium erythraea,NHMSYS0000457033
3,Centaurium scilloides,NHMSYS0000457036
4,Centaurium tenuiflorum,NHMSYS0000457037
2,Cephalanthera damasonium,NHMSYS0000457045
3,Cephalanthera rubra,NHMSYS0000457046
4,Cerastium alpinum x nigrescens,NHMSYS0000457056
3,Cerastium fontanum subsp. holosteoides,NHMSYS0000457067
3,Cerastium fontanum subsp. scoticum,NHMSYS0000457068
3,Cerastium fontanum subsp. vulgare,NHMSYS0000457069
3,Cerastium nigrescens,NHMSYS0000457073
2,Ceratocapnos claviculata,NHMSYS0000457085
4,Ceratochloa brevis,NHMSYS0000457088
3,Ceratochloa carinata,NHMSYS0000457089
4,Ceratochloa marginata,NHMSYS0000457090
2,Chamaecyparis lawsoniana,NHMSYS0000457113
4,Chasmanthe bicolor,NHMSYS0000457241
2,Chenopodium album,NHMSYS0000457251
3,Chenopodium capitatum,NHMSYS0000457257
2,Chenopodium ficifolium,NHMSYS0000457262
4,Chenopodium giganteum,NHMSYS0000457263
4,Chenopodium hircinum,NHMSYS0000457265
4,Chenopodium nitrariaceum,NHMSYS0000457268
3,Chenopodium opulifolium,NHMSYS0000457269
4,Chimonobambusa quadrangularis,NHMSYS0000457287
4,Chloris divaricata,NHMSYS0000457296
4,Chloris truncata,NHMSYS0000457297
4,Chrysocoma tenuifolia,NHMSYS0000457319
3,Cicerbita macrophylla subsp. uralensis,NHMSYS0000457326
3,Clarkia amoena,NHMSYS0000457364
3,Clarkia unguiculata,NHMSYS0000457369
2,Clinopodium ascendens,NHMSYS0000457382
3,Cochlearia micacea,NHMSYS0000457396
2,Cochlearia officinalis,NHMSYS0000457397
3,Cochlearia officinalis subsp. officinalis,NHMSYS0000457401
3,Cochlearia officinalis subsp. scotica,NHMSYS0000457402
3,Cochlearia pyrenaica subsp. pyrenaica,NHMSYS0000457403
2,Coeloglossum viride,NHMSYS0000457408
3,Coincya monensis subsp. monensis,NHMSYS0000457412
2,Coincya wrightii,NHMSYS0000457413
3,Conyza bonariensis,NHMSYS0000457482
2,Conyza canadensis,NHMSYS0000457483
2,Conyza sumatrensis,NHMSYS0000457486
3,Coprosma repens,NHMSYS0000457490
2,Corallorhiza trifida,NHMSYS0000457493
2,Cordyline australis,NHMSYS0000457497
3,Coronilla scorpioides,NHMSYS0000457516
2,Cortaderia selloana,NHMSYS0000457526
3,Corydalis cava,NHMSYS0000457530
4,Corydalis cheilanthifolia,NHMSYS0000457531
3,Corylus maxima,NHMSYS0000457540
3,Corynephorus canescens,NHMSYS0000457542
4,Cotoneaster affinis,NHMSYS0000457552
4,Cotoneaster amoenus,NHMSYS0000457554
4,Cotoneaster ascendens,NHMSYS0000457556
4,Cotoneaster atropurpureus,NHMSYS0000457558
4,Cotoneaster bacillaris,NHMSYS0000457559
4,Cotoneaster calocarpus,NHMSYS0000457566
3,Cotoneaster cambricus,NHMSYS0000457567
4,Cotoneaster cashmiriensis,NHMSYS0000457568
4,Cotoneaster cochleatus,NHMSYS0000457571
4,Cotoneaster conspicuus,NHMSYS0000457572
4,Cotoneaster cooperi,NHMSYS0000457574
3,Cotoneaster dammeri,NHMSYS0000457575
3,Cotoneaster dielsianus,NHMSYS0000457576
4,Cotoneaster divaricatus,NHMSYS0000457577
4,Cotoneaster frigidus,NHMSYS0000457582
4,Cotoneaster hjelmqvistii,NHMSYS0000457586
2,Cotoneaster horizontalis,NHMSYS0000457587
4,Cotoneaster hsingshangensis,NHMSYS0000457592
4,Cotoneaster hummelii,NHMSYS0000457594
4,Cotoneaster ignotus,NHMSYS0000457597
4,Cotoneaster induratus,NHMSYS0000457598
4,Cotoneaster integrifolius,NHMSYS0000457600
3,Cotoneaster lacteus,NHMSYS0000457601
4,Cotoneaster laetevirens,NHMSYS0000457602
4,Cotoneaster lidjiangensis,NHMSYS0000457603
4,Cotoneaster lucidus,NHMSYS0000457606
4,Cotoneaster mairei,NHMSYS0000457607
4,Cotoneaster monopyrenus,NHMSYS0000457611
4,Cotoneaster moupinensis,NHMSYS0000457612
4,Cotoneaster mucronatus,NHMSYS0000457613
4,Cotoneaster nanshan,NHMSYS0000457616
4,Cotoneaster nitens,NHMSYS0000457617
4,Cotoneaster obtusus,NHMSYS0000457620
4,Cotoneaster perpusillus,NHMSYS0000457621
4,Cotoneaster pseudoambiguus,NHMSYS0000457622
4,Cotoneaster radicans,NHMSYS0000457624
3,Cotoneaster salicifolius,NHMSYS0000457626
4,Cotoneaster splendens,NHMSYS0000457630
4,Cotoneaster tengyuehensis,NHMSYS0000457631
4,Cotoneaster transens,NHMSYS0000457633
4,Cotoneaster villosulus,NHMSYS0000457636
4,Cotoneaster zabelii,NHMSYS0000457641
4,Cotula australis,NHMSYS0000457643
4,Cotula dioica,NHMSYS0000457644
4,Cotula squalida,NHMSYS0000457646
4,Crassula aquatica,NHMSYS0000457654
3,Crassula tillaea,NHMSYS0000457663
3,Crataegus heterophylla,NHMSYS0000457668
2,Crataegus laevigata,NHMSYS0000457671
3,Crataegus orientalis,NHMSYS0000457673
4,Crataegus succulenta,NHMSYS0000457677
3,Crepis nicaeensis,NHMSYS0000457689
3,Crepis praemorsa,NHMSYS0000457690
2,Crepis vesicaria subsp. taraxacifolia,NHMSYS0000457694
4,Crocosmia masoniorum,NHMSYS0000457713
4,Crocosmia pottsii,NHMSYS0000457715
4,Crocus biflorus,NHMSYS0000457721
4,Crocus biflorus subsp. adamii,NHMSYS0000457722
4,Crocus biflorus subsp. biflorus,NHMSYS0000457723
4,Crocus chrysanthus,NHMSYS0000457724
2,Crocus nudiflorus,NHMSYS0000457725
4,Crocus pulchellus,NHMSYS0000457726
4,Crocus serotinus subsp. salzmannii,NHMSYS0000457730
4,Crocus sieberi,NHMSYS0000457731
4,Crocus speciosus,NHMSYS0000457732
2,Crocus tommasinianus,NHMSYS0000457733
4,Crocus vernus subsp. vernus,NHMSYS0000457734
