tvk,code,taxon
NHMSYS0001719662,2,Polistichus connexus
NHMSYS0001719676,4,Porotachys bisulcatus
NHMSYS0001719771,3,Pterostichus (Adelosia) macer
NHMSYS0001719773,3,Pterostichus (Argutor) diligens
NHMSYS0001719774,3,Pterostichus (Argutor) strenuus
NHMSYS0001719776,3,Pterostichus (Bothriopterus) adstrictus
NHMSYS0001719777,3,Pterostichus (Bothriopterus) oblongopunctatus
NHMSYS0001719778,3,Pterostichus (Bothriopterus) quadrifoveolatus
NHMSYS0001719780,3,Pterostichus (Lagarus) vernalis
NHMSYS0001719782,3,Pterostichus (Lyperosomus) aterrimus
NHMSYS0001719784,3,Pterostichus (Omaseus) melanarius
NHMSYS0001719786,3,Pterostichus (Pedius) longicollis
NHMSYS0001719788,3,Pterostichus (Platysma) niger
NHMSYS0001719790,3,Pterostichus (Pseudomaseus) anthracinus
NHMSYS0001719791,3,Pterostichus (Pseudomaseus) gracilis
NHMSYS0001719792,3,Pterostichus (Pseudomaseus) minor
NHMSYS0001719793,4,Pterostichus (Pseudomaseus) nigrita
NHMSYS0001719794,4,Pterostichus (Pseudomaseus) rhaeticus
NHMSYS0001719796,3,Pterostichus (Pterostichus) cristatus
NHMSYS0001719799,3,Pterostichus (Steropus) aethiops
NHMSYS0001719800,3,Pterostichus (Steropus) madidus
NHMSYS0001720084,4,Sericoda quadripunctata
NHMSYS0001720160,5,Stenolophus comma
NHMSYS0001720161,2,Stenolophus mixtus
NHMSYS0001720279,3,Syntomus foveatus
NHMSYS0001720281,3,Syntomus obscuroguttatus
NHMSYS0001720282,3,Syntomus truncatellus
NHMSYS0001720284,2,Synuchus vivalis
NHMSYS0001720303,3,Tachys (Paratachys) bistriatus
NHMSYS0001720304,3,Tachys (Paratachys) micros
NHMSYS0001720305,3,Tachys (Paratachys) obtusiusculus
NHMSYS0001720307,2,Tachys (Tachys) scutellaris
NHMSYS0001720406,3,Trechoblemus micros
NHMSYS0001720409,3,Trechus (Epaphius) rivularis
NHMSYS0001720410,3,Trechus (Epaphius) secalis
NHMSYS0020977486,4,Somotrichus unifasciatus
